supplier_name,awarded_amt
protiviti pte. ltd.,373200.0
"protochips,inc.",205822.0
protocol pte. ltd.,67000.0
prowler international pte. ltd.,253680.0
psytech limited,1533145.0
pt bewe kharisma komunika,728013.83
pt environmental indokarya,2137504.32
pt gitacipta selaras,1053449.39
pt toyota astra motor,92317.32
pt. bestindo car utama,56663.55
pt. chroma international,275000.0
ptc system (s) pte ltd,5199522.4
pu xing concept builders pte. ltd.,449000.0
public air technology pte ltd,186840.0
publicis singapore,7400436.0
puretech engineering pte ltd,6784265.3
purple circle design pte ltd,276509.8
purpleclick media pte. ltd.,526275.0
purpleforest events pte. ltd.,213150.0
putra water treatment pte. ltd.,2915314.0
pv vacuum engineering pte ltd,12784599.0
pvcg pte. ltd.,330000.0
pypun-kd & associates limited,4272340.0
q research consulting llp,89250.0
q's advertising pte. ltd.,8405376.67
q'son kitchen equipment pte ltd,148340.0
q-auto l.l.c,221600.0
qais consulting pte. ltd.,333344.0
qbh pte. ltd.,3010000.0
qci lab engineering pte. ltd.,158970.0
qcube pte. ltd.,38870.0
qe elemech engineering pte. ltd.,786240.0
qes (singapore) pte ltd,128000.0
qiagen singapore pte. ltd.,625224.5
qian hu tat leng plastic pte. ltd.,464400.0
qing feng construction pte ltd,44850450.0
"qingjian international (south pacific) group development co., pte. ltd.",324939000.0
qool enviro pte. ltd.,936000.0
qs-first pte ltd,1439023.0
qst dental pte. ltd.,136000.0
qt instruments (s) pte ltd,746874.1799999999
quadunion builders pte. ltd.,34859340.0
quann asia pacific pte. ltd.,2529379.6
quann singapore pte. ltd,7209810.96
quanterix corporation,243500.0
quantum automation pte ltd,5229449.0
quantum consumer solutions pte. ltd.,384000.0
"quantum design (beijing) co., ltd.",233850.0
"quantum design international, inc.",1771435.7399999998
"quantum design international,inc. southeast asia branch",487941.84
quantum inventions private limited,591800.0
quantum technologies global pte. ltd.,290358.0
quasi-s pte. ltd.,389242.8
quek & quek civil engineering pte ltd,184159268.0
quek and tan building contractors pte ltd,4483637.0
quek hock seng construction (pte) ltd,48572938.0
quest technology (s) pte ltd,4380417.0
quickstart technology pte. ltd.,1101811.0
quin right enterprises (pte) ltd,2882101.97
quintech life sciences pte. ltd.,40535.0
quintiles east asia pte ltd,214000.0
qvista pte. ltd.,614025.0
qxy resources pte. ltd.,54929902.0
r a international marketing,425774.86
r.j. crocker consultants pte. ltd.,1436255.0
r2c pte. ltd.,433557.0
r3 asia pacific pte. ltd.,2334683.0
r3 engineering pte. ltd.,610670.0
radiant optronics pte. ltd.,168820.0
radius design & construction pte ltd,16850606.78
raffles health insurance pte. ltd.,354712.0
raffles medical group ltd,4087673.1
raffles studio pte ltd,1755.0
rainbow company,276540.0
raintree medical pte. ltd.,110400.0
"raise, inc.",110123.0
rajah & tann singapore llp,187384.0
ram i pte. ltd.,126940.0
ramboll environ singapore pte. ltd.,560819.0
ramboll studio dreiseitl pte. ltd.,1219000.0
ramky cleantech services pte. ltd.,21070574.23
ramo industries pte. ltd.,6320212.0
rankine & hill (singapore) pte. ltd.,3.5300000000000002
rapid biomedizinische gerate rapid biomedical gmbh,382233.04
rapid effect pte ltd,240000.0
raptech pte. ltd.,2014205.0
ras pharma & biochem pte. ltd.,106773.0
raymond construction pte ltd,33042981.0
raymond international pte ltd,59991.4
rc hotels (pte) ltd,592639.8
rc m&e pte. ltd.,1237163.0
rcy pte. ltd.,22027915.0
rdc architects pte ltd,2676000.0
rde construction pte ltd.,2939000.0
reachfield it solutions pte. ltd.,201775.24
reachfield security & safety management pte. ltd.,33339500.0
"real-time innovations, inc.",393880.2
recall total information management pte. ltd.,15083776.43
recon security limited,891559.07
recruit express pte ltd,1892704.95
red bean architects,966109.9
red dot power pte. ltd.,7.07
red element health international pte. ltd.,58600.0
red sentry pte ltd,230680.0
red-power electrical engineering pte ltd,34800.0
redbean de pte. ltd.,771160.0
reddot publishing inc. pte ltd,0.01
redstack (s) pte. ltd,878175.0
redworks (s) pte ltd,1402613.5
reed business information pte. ltd.,866140.0
reflex-o recreations pte ltd,430495.58
refresh water trading pte ltd,915330.0
region property consultancy & management services pte. ltd.,38.25
regional business network pte ltd,391518.0
regius construction & civil engineering pte. ltd.,130305.0
rejoice construction & decor co pte. ltd.,256000.0
reliance travel agencies (s) pte ltd,204152.8
rental hygiene services pte ltd,299840.0
rentokil initial singapore private limited,127602.20999999999
republic advertising consultants,209133.11
research biolabs pte ltd,209888.0
research instruments pte ltd,3343520.8
research plus pte ltd,402055.0
resem technologies pte ltd,1085800.0
"resilience, inc",224750.0
reso engineering sdn bhd,1638271.73
resolute labs pte. ltd.,432500.0
resolve salvage & fire (asia) pte. ltd.,199342.0
resorts world at sentosa pte. ltd.,3814534.16
resource piling pte ltd,32228000.0
resource travel pte. ltd.,781320.0
retrofit pte. ltd.,158760.0
reverse logistics gmbh,198680.0
revez motion pte. ltd.,2768112.5
revsolution sdn. bhd.,92573.25
rex cinemas pte. ltd.,144800.0
rfnet technologies pte ltd,9200.0
"rh systems, llc",295000.0
rht compliance solutions pte. ltd.,392000.0
rhtlaw taylor wessing llp,662861.25
rhythme technology pte ltd,6278540.0
ri dong corporation pte ltd,31990910.0
rich construction company pte. ltd.,571933750.0
rich-art enterprises pte ltd,420300.0
rich-link construction pte. ltd.,143743803.0
richz technology (s) pte. ltd.,352800.0
rick clements & associates pte. ltd.,232500.0
ricoh (singapore) pte ltd,777260.6
rider levett bucknall llp,6416800.0
rie's laundry,4960.0
riedel communications gmbh & co. kg,1819663.3499999999
rigel technology (s) pte ltd,1352682.0
right construction pte ltd,98600000.0
right dimension private limited,84000.0
right engineering pte. ltd.,1137210.0
right management singapore pte. ltd.,518480.0
right projects pte. ltd.,282500.0
rightmen security services pte. ltd.,182454.0
"ripple, llc",201772.09
risorsa umana solutions pte. ltd.,346525.0
rita metal & wooden furniture construction pte ltd,1495215.25
riveria marketing pte ltd,9779446.0
rj consultants pte ltd,107380.0
rj education group (s) pte. ltd.,57236.0
rlb consultancy pte. ltd.,0.82
rma consultants pte ltd,556596.6
rma contracts pte. ltd.,29256203.630000003
rmt co. ltd,73593.5
rn & associates pte ltd,248410.0
rnc engineering pte ltd,122930.0
robe lighting asia pacific pte. ltd.,105005.0
robert bosch (south east asia) pte. ltd.,885365.0
robert bosch security solutions pte. ltd.,5524122.0
robin village development pte. ltd.,11769115.0
robinson & company (singapore) private limited,126945.0
roche diagnostics asia pacific pte ltd,328000.0
rockcomms pte. ltd.,95725.0
rockmoon pte. ltd.,69000.0
roffey park asia pacific pte. ltd.,581175.0
roffey park institute limited,905043.7
rogue resolutions limited,771531.88
rohde & schwarz asia pte. ltd.,3210400.0
rohde & schwarz regional headquarters singapore pte. ltd.,930721.3300000001
rohei corporation pte. ltd.,1250301.0
roland berger strategy consultants pte. ltd.,915000.0
ronbuildz pte. ltd.,1221880.0
rong du building construction pte. ltd.,425710.0
rongda pacific pte. ltd.,79000.0
ronnie & koh consultants pte. ltd.,55752700.0
rosha dynamic sdn bhd,146776.63
rotary engineering limited,302473.0
roxwell pte. ltd.,445999.0
royal 88 interior design pte ltd,2885845.0
royal insignia pte ltd,159030.0
royal selangor (s) pte ltd,214310.0
rs facilities services private limited,8980810.5
rs-systems as,1164658.59
rsm chio lim llp,104000.0
rsm risk advisory pte. ltd.,277500.0
rsp architects planners & engineers (pte) ltd,7554511.41
rtmt motor pte ltd,1184550.0
ruder finn asia pte ltd,537500.0
rui feng chartered pte. ltd.,4431134.0
ryca pte. ltd.,669419.8
rynamo building services pte ltd,208800.0
ryobi geotechnique international pte. ltd.,59402133.7
ryobi kiso (s) pte. ltd.,28295751.0
ryverton enterprise,182250.0
s & i systems pte ltd,18940686.439999998
s & l innovations and technology pte. ltd.,316910.24
s a chua architects pte. ltd.,1552600.0
s e a t h societe detude et dapplication thermique (seath),177915.53
s k e engineering (s) pte ltd,536415.0
s&p system services pte. ltd.,3116650.0
s-enterprise pte. ltd.,193782.0
s-lite event support pte. ltd.,3605774.0
s. k. rosenbauer pte. ltd.,26575328.45
s.a.c. (pte) ltd,425000.0
s.c. johnson & son private lim ited,512000.0
sa dental supply pte ltd,281690.0
saa architects pte ltd,7.02
saab technologies b.v.,22910888.2
sac energy (s) private limited,2455000.0
sacac counselling pte. ltd.,1.0
safe2travel pte ltd,9910257.59
safeguard systems & services pte ltd,1212000.0
salt creatives pte. ltd.,74120.0
salzman capital ventures ltd,117112.0
sam lain equipment services pte ltd,30596827.0
samco civil engineering pte. ltd.,6535924.0
samco enterprise pte ltd,700000.0
samco inc. singapore branch,197157.13
samknows limited,1825400.0
samplearchive services pte. ltd.,4012479.0
samsung c&t corporation,2649202567.0
samwoh corporation pte. ltd.,37250000.0
samwoh corporation pte. ltd. / t.y. lin international pte. ltd.,17164200.0
samwoh resources pte ltd,8022354.57
san system productions,401258.0
sanchoon builders pte ltd,31689070.0
"sandoval landscape company, llc",162867.92
sanli m&e engineering pte. ltd.,141481363.1
sansys collective pte. ltd.,884188.0
santarli construction pte. ltd.,1178800000.0
sanyo engineering & construction inc.,15220300.0
sap asia pte ltd,256300.0
sapura synergy singapore pte. ltd.,434156.0
sarathi electronics pte. ltd.,158669.0
sartorius singapore pte. ltd.,382747.0
sartorius stedim singapore pte. ltd.,2435510.76
sas institute pte ltd,549495.0
sata commhealth,214312.5
sato asia pacific pte. ltd.,270000.0
sats security services private limited,1037463.0
sauter singapore pte ltd,38000.0
savant infotech solutions pte. ltd.,72000.0
save the children australia,5833236.96
say guan transport services,105600.0
sbr services asia pte. ltd.,134151.0
sbs transit ltd,480332472.0
sbt consultants + accredited checkers,61900.0
sc consultants & associates,146000.0
sc engineering private limited,1658938.0
sca design pte. ltd.,5743855.0
scandia marine pte. ltd.,289688.0
scania singapore pte ltd,610000.0
scanmaster systmens (i.r.t) ltd.,258048.96
scansys pte. ltd.,108400.0
scatech engineering pte. ltd.,194000.0
scb building construction pte. ltd.,73280000.0
scb building construction pte. ltd. / smitech engineering pte ltd joint venture,19220000.0
scda architects pte ltd,10.32
schaefer systems international pte ltd,319220.0
schindler lifts (singapore) pte. ltd.,4970204.84
"schmid thermal systems, inc.",999031.94
schneider electric it singapore pte. ltd.,1983425.0
schneider electric singapore pte ltd,3984948.0
schroder investment management (singapore) ltd,2364005.0
sciencescan consultancy & services pte ltd,269598.0
sciencescope limited,199400.0
sciencewerke pte ltd,1516711.5
scienta omicron gmbh,1330256.93
scientific reach,56120.0
scientific resources pte ltd,1636804.25
scigate automation (s) pte ltd,254449.71
scimed (asia) pte ltd,4243531.0
"scipio services co., ltd",582805.86
scotia uk plc,1211906.65
screame pte. ltd.,2254465.0
screenbox pte ltd,135500.0
sd technical services pte. ltd.,68200.0
sdb solutions & services pte. ltd.,373000.0
sdda pte. ltd.,173636.0
se7en friday pte. ltd.,113540.0
sea and land technologies pte ltd,1111477.5
seabury cargo advisory b.v.,260000.0
seacare manpower services pte ltd,266702.0
seamless link pte. ltd.,167559.3
sec(s) pte. ltd.,6330000.0
secom (singapore) pte ltd,3901445.01
"sectek, inc",417113.57
secur solutions group pte. ltd.,5130575.0
secura forms pte ltd,23377.5
secura singapore pte. ltd.,361642.8
secure parking singapore pte. ltd.,2100510.0
securitas,1290085.42
securitas guarding services (singapore) pte. ltd.,9894206.0
securitas security services (hong kong) limited,134097.6
security & risk solutions pte. ltd.,380680.0
securus pte. ltd.,2590100.0
see seng pte. ltd.,9103096.48
seed institute pte. ltd.,452000.0
seed system pte. ltd.,6767090.0
seismo wave,168588.17
select group pte. ltd.,204892.4
sembcorp architects & engineers pte. ltd.,248400.0
sembcorp cogen pte ltd,1000000.0
sembcorp design and construction pte. ltd.,85306000.0
sembcorp marine repairs & upgrades pte. ltd.,282490.0
sembcorp power pte ltd,11.74
sembwaste pte. ltd.,960049.5
semco design communications pte ltd,210000.0
semco engineering pte. ltd.,318520.0
semec enterprise pte ltd,3517102.0
semicaps pte ltd,1028700.0
seng & keng construction pte. ltd.,1151000.0
seng chai musical instrument centre,288000.0
seng foo building construction pte ltd,16202237.0
seng heng tentage rentals pte. ltd.,408930.0
seng joo hardware pte. ltd.,199007.5
sennheiser electronic asia pte ltd,261510.0
senoko energy supply pte ltd,188481010.93
senses marketing communications & design pte ltd,1590785.2000000002
sensys singapore pte ltd,634120.0
senteurs de provence pte. ltd.,92000.0
sentosa beach resort pte ltd,9719.71
sentosa building construction pte. ltd.,1378839.0
sepiatec gmbh,250900.0
sequoia group pte. ltd.,1573259.1
serangoon broadway pte. ltd.,1153125.0
seraya energy pte ltd,2587761.16
serbest trading enterprise pte. ltd.,795438.3999999999
sergent services pte ltd,11358564.0
seri kembangan engineering sdn. bhd.,6858738.32
service connections hr consultancy pte. ltd.,756000.0
service quality centre pte. ltd.,427251.0
servtouch-wywy (singapore) pte. ltd.,326269.89
sesami (singapore) pte ltd,253050.0
setsco services pte ltd,2477644.0
seyu pte. ltd.,100000.0
sfi manufacturing private limited,12983367.44
sgp managers & engineers pte. ltd.,78663.14
sgs international certification services singapore pte ltd,188040.0
sgs testing & control services singapore pte ltd,212500.0
sh design & build pte. ltd.,272580000.0
sh integrated services pte. ltd.,74683599.0
shalom international movers pte. ltd.,74219.0
shama technologies (s) pte ltd,488000.0
shan young & tuah consultants llp,248000.0
shanghai chong kee furniture & construction pte ltd,57313788.0
shanghai gardening service,72742.0
"shanghai hang ye vacuum equipment science and technology co.,ltd.",368680.0
"shanghai ho hup engineering co., ltd",62236.8
shanghai jiexin integrated intelligence system ltd.,87555.0
"shanghai prosegur security services co., ltd",649752.58
"shanghai shangfang property services co., ltd",383004.29
"shanghai shimao international plaza co., ltd. le royal meridien hotel shanghai",189332.81
shanghai tunnel engineering co (singapore) pte ltd,765620574.0
shangri-la hotel,648624.0
shangri-la hotel limited,1356597.17
"shangri-la hotel, kuala lumpur",202378.53999999998
shangyin music pte ltd,344640.0
shatec institutes pte. ltd.,1637960.0
sheares technologies pte. ltd.,375600.0
sheng keong construction pte. ltd.,13283950.0
shengjie engineering pte. ltd.,480000.0
"shenzhen fangda automatic system co., ltd.",770000.0
sheraton towers singapore hotel,101146.0
shevs ift consultants pte. ltd.,42500.0
shimadzu (asia pacific) pte ltd,4438961.87
shimizu buil life care corporation singapore branch,98635.0
shimizu corporation,425594471.0
shin khai construction pte. ltd.,40263395.0
shin taiyou technology pte. ltd.,1368568.0
shincon industrial pte. ltd.,2533668.0
shine security agency and investigation pte. ltd.,712200.0
shineway engineering pte ltd,1473500.5
shing design atelier pte. ltd.,271100.0
shingda construction pte. ltd.,83856855.0
shinryo corporation,72537600.0
shinryo corporation (singapore branch),180262000.0
"showmark, llc",124970.71
showtec communications pte ltd,19679017.0
showtec international pte. ltd.,2691610.0
showtex hong kong limited,1762225.5
shri corporation pte. ltd.,27300.0
shriro (singapore) pte. ltd.,168210.0
shuan huat tractor services pte. ltd.,20113592.0
shun yuan trading & construction pte ltd,80040.0
siac pte ltd,136890.0
siam express pte ltd,389664.2
sicherheit nord gmbh & co kg,1500679.73
sick pte. ltd.,214680.0
siemens healthcare pte. ltd.,9641460.0
siemens pte ltd,86640474.0
sierra romeo llc,284811.3
sift analytics group pte. ltd.,4037138.1
sigma elevator singapore pte. ltd.,298500.0
sigma solutions hrd consultants pte ltd,267000.0
sigma-aldrich pte ltd,130182.24
signmechanic pte ltd,610830.0
signvec technology pte ltd,454700.0
siix singapore pte. ltd.,7074300.0
silicon graphics pte ltd,4239066.0
"silicon valley microelectronics, inc.",119.46000000000001
siliconplus communications pte. ltd.,420850.0
silver bullet communications pte. ltd.,310810.08999999997
sim lian construction co. (pte.) ltd.,181100000.0
simple solution systems pte. ltd.,344557.5
simplex consultants pte. ltd.,183325.0
simplicity gifts,12740.0
simplus pte. ltd.,1534800.0
simulation software & technology (s2t) pte. ltd.,405909.0
"simulation solutions, inc.",88900.0
simyit construction & trading co.,618181.12
sin chew woodpaq pte ltd,121658.0
sin guan teck engineering pte. ltd.,1655000.0
sin hiap mui pte. ltd.,883500.6100000001
sin hong yun pte ltd,852600.0
sin ming industries (pte) ltd.,1016733.15
sin yong iron works pte ltd,1112836.0
sin yue textile tailor co,447000.0
sin-fresh pte. ltd.,164650.0
sinamyang group pte. ltd.,67509.1
"sinergi integra services, pt",160769.74
sing & san construction pte ltd,93995293.44
sing heng hoe construction (1988) pte ltd,5879000.0
sing international (s) pte. ltd.,81980.0
sing tec development pte. ltd.,111266278.36
sing wah enterprise pte ltd,33700.0
sing yiet civil engineering contractor pte ltd,40176630.0
singa signage & design exhibit pte ltd,1312049.0
singapore advanced research and education network (singaren),222250.0
singapore after-care association,1489040.0
singapore anglican community services,120.0
singapore cement manufacturing company (private) limited,388.25
singapore children's society,675070.56
singapore communications co pte. ltd.,1668351.8900000001
singapore emergency ambulance services pte. ltd.,212310.0
singapore emergency responder academy,130000.0
singapore engineering & construction pte. ltd.,24513602.07
singapore environmental consultancy and solutions pte. ltd.,5241670.0
singapore general hospital pte ltd,2035278.3
singapore history consultants pte. ltd.,101220.0
singapore island cruise & ferry services pte. ltd.,1476306.0
singapore management university,788106.0
singapore national employers federation,379360.0
singapore oil spill response centre pte. ltd.,1469.98
singapore paints & contractor pte. ltd.,2778786.0
singapore polytechnic,145600.0
singapore post limited,12138960.7
singapore press holdings limited,380924.58999999997
singapore salvage engineers pte ltd,122500.0
"singapore scout association, the",87310.0
singapore space and technology association,258000.0
singapore technologies electronics limited,391761000.55
singapore technologies kinetics ltd,6483758.0
singapore technologies marine ltd,74091468.72
singapore telecommunications limited,79837351.99000001
singapore test services private limited,1946716.0
singapore university of social sciences,141014.59
singbuild pte. ltd.,1202303.0
singex venues international pte. ltd.,1172135.0
singex venues pte. ltd.,955764.0
singexpress travel pte. ltd.,49690.0
singgas (lpg) pte. ltd.,344736.0
single point of contact pte. ltd.,918558.0
singpilot pte. ltd.,255000.0
sino engineering pte ltd,66942.0
sino-global travel pte. ltd.,89375.0
sintrust construction pte. ltd.,362935.0
siong ann engineering pte ltd,703175.0
siong bee industries private limited,370880.0
sipm consultants pte. ltd.,1876594.7199999997
sirius art pte. ltd.,1.13
sirsidynix pty ltd singapore branch,379991.0
sistic.com pte ltd,6405.0
sita information networking computing (asia pacific) pte ltd,390000.0
site group international pte. ltd.,378000.0
sitoca pte. ltd.,387000.0
sk engineering services private limited,523880.0
skycom satellite systems pte ltd,389860.98
skyde engineering pte. ltd.,111400.0
skymech automation & engineering pte ltd,2145900.0
skypace pte. ltd.,465245.0
skywave pte. ltd.,152278.0
skyy (singapore) design workshop,154290.0
skyy creative consultant pte. ltd.,904425.0
sla design consultants (s) pte ltd,337000.0
sle power engineering private limited,842998.0
slm solutions gmbh,2501000.0
sls 518 pte. ltd.,1377180.0
sls bearings (singapore) private limited,1422000.0
smart consulting solutions pte. ltd.,128860.0
smart solutions sole co. ltd,85903.87
smart-wares pte. ltd.,7764131.2
smartsoft pte. ltd.,1850.0
smiling orchid (singapore) private limited,95760.0
smitech (asia) pte ltd,299430.0
smitech engineering pte ltd,68334756.0
smiths detection (asia pacific) pte. ltd.,274640.0
sml shipyard pte ltd,687660.3
smm pte. ltd.,152826755.95
smrt automotive services pte. ltd.,4743468.8
smrt services pte. ltd.,14135184.22
sms-security monitoring services co.,194516.0
smsdome pte. ltd.,749312.8
socomec asia pacific pte. ltd.,4832757.0
sodexo kim yew pte. ltd.,105639053.2
sodick singapore pte ltd,193000.0
softech global pte. ltd.,86400.0
software ag (singapore) pte ltd,201419.0
software vision consultants pte ltd,1260173.4
softwareone pte. ltd.,18698750.25
soil investigation pte. limited,17145461.65
soil-build (pte) ltd - shincon industrial pte ltd joint venture,39746586.0
soil-build (pte.) ltd.,195254900.0
solar-driven asia (private) ltd.,262825.0
solargy pte. ltd.,1228000.0
solarzentrum stuttgart gmbh,190839.67
solely construction pte ltd,3839340.0
solentim ltd,219200.0
solidheat industries pte ltd,360040.8
solutionsatwork pte. ltd.,408800.0
somerville (singapore) private limited,19834523.0
somnotec (s) pte. ltd.,99000.0
son heng interiors pte ltd,5510100.0
song lee electrical engineering pte. ltd.,2.0
song-cho (imp & exp) pte ltd,285813.0
sonova singapore pte. ltd.,621760.0
sony music entertainment singapore (pte.) ltd.,69000.0
soon guan fishery co,1750.0
soon kiat construction & maintenance pte ltd,643200.0
soonly pte. ltd.,6273418.0
sopra steria asia pte. ltd.,26508667.0
sp consultancy,1861596.1
spacelogic pte. ltd.,8734344.05
spark planners pte ltd,1635873.7
sparkfury creative consultants pte. ltd.,245481.82
spci pte ltd,1051050.0
spd scientific pte ltd,154650.0
specialist apps limited,299000.0
spectra-teknik (s) pte ltd,1228512.0
spectris pte ltd,1480268.0
spectrum audio visual pte. ltd.,4780009.26
speechocean limited,641000.0
speedb pte. ltd.,172196.0
speedo computer-forms private limited,2313600.0
speedwing training (asia) pte ltd,366590.0
speisetech pte. ltd.,265000.0
sphere exhibits pte. ltd.,770060.0
sphere secure services sdn bhd,403705.38
spie gmbh - geschaeftsbereich nord,77732.49
spire pte. ltd.,157000.0
spire research and consulting pte ltd,92800.0
splash entertainment pte. ltd.,100000.0
splash interactive pte. ltd.,1244921.96
splash productions pte. ltd.,155100.0
splendor innovative pte. ltd.,54430.1
sportpsych consulting,482600.0
sports and wellness pte. ltd.,574780.0
sports recruitment international pte. ltd.,97500.0
sports360 llp,108425.0
spts technologies limited,1958563.78
spts technologies pte. ltd.,72960.86
sqft architects pte. ltd.,4250972.649999999
sql view pte ltd,454203.12
square2 sprl,187490.03
"squire mech (shanghai) co., ltd",61824.0
squire mech private limited,2.0
srinivasan chokkanathan,247074.0
srk engineering pte. ltd.,2612200.0
ssa academy pte. ltd.,1650652.0
"ssangyong engineering & construction co., ltd. - hyundai engineering & construction co., ltd. joint venture",360590000.0
ssb cryogenic services pte. ltd.,299000.0
st andrew's mission hospital,2.0
st chew & associates,260700.0
st education & training private limited,1521600.0
st electronics (data centre solutions) pte. ltd.,3194861.66
st electronics (e-services) pte. ltd.,63033256.28
st electronics (info-comm systems) pte. ltd.,237094906.51
st electronics (info-security) pte. ltd.,4107862.32
st electronics (info-software systems) pte. ltd.,42361413.57000001
st electronics (satcom & sensor systems) pte. ltd.,8553266.0
st electronics (training & simulation systems) pte. ltd.,4953729.5
st integrated engineering pte. ltd.,14153163.3
st logistics pte. ltd.,130082643.72999999
st luke's eldercare ltd.,4.0
st synthesis pte ltd,36924240.63
st. regis hotel singapore,87590.8
sta travel (pte) ltd,1397997.3
stabilis pte. ltd.,102659.86
stage one creative services limited,4980139.0
stallion development pte ltd,90350000.0
stamford catering services pte ltd,2089697.5
standard form pte ltd,1376261.9
standard security & investigation services pte ltd,249469.5
stanley security singapore pte. ltd.,29853871.28
stanpack industries pte. ltd.,1290282.8
star cruise travel service pte ltd,833051.0
star furniture pte. ltd.,292640.0
star horizon learning pte ltd,586238.0
star pest control pte ltd,6291000.0
starburst engineering pte ltd,9056037.4
starcom media worldwide,12198008.32
stargroup est. pte. ltd.,1134480.0
starhigh asia pacific (pte. ltd.),798000.0
starhub ltd.,11669324.28
starland construction pte ltd,12196000.0
starlight advertising (pte) ltd.,4490417.72
stars builder pte. ltd.,157692.0
starvision information technology pte ltd,2959379.52
starworld infotech pte. ltd.,789522.0
state security services enterprise,145557.0
state street bank and trust company,7002.5
steelmatic pte. ltd.,197640.0
stellent networks pte. ltd.,560285.0
stemcell singapore pte. ltd.,529.0
sterling c&s consulting engineer pte. ltd.,1.97
sterling trends & concepts pte. ltd.,252.0
stichting maritiem research instituut nederland,174715.0
stone forest accountserve pte ltd,290150.0
stories worth telling llp,240000.0
straits construction singapore private limited,238900000.0
straits knowledge,781714.0
straits times press pte. ltd.,758230.0
straits ventura pte. ltd.,369915.85
stratech systems limited,118242.0
strategic cafes pte. ltd.,886800.0
strategic construction pte. ltd.,977000.0
strategic engineering & construction pte. ltd.,4467000.0
"strategic works, (stratworks) inc",276300.0
straughan & mathew research consulting,900000.0
stream environment (s) pte. ltd.,4736880.0
strength pte. ltd.,138000.0
strengths coaching asia llp,36000.0
strike academy pte. ltd.,298560.0
studio lapis,2629750.0
styl solutions pte. ltd.,3243321.1
stylus technology,83500.0
success forever construction & maintenance pte ltd,13600675.18
success strategy (pte) ltd,40502.0
sumitomo chemical (asia pacific) pte. ltd.,3146000.0
summer pond & landscaping pte. ltd.,31481935.470000003
summit marine system,227600.0
sun & shang coaching services,237600.0
sun city maintenance pte. ltd.,3807200.0
sun electric pte. ltd.,2703669.0
sun jin hong construction pte. ltd.,855985.0
sun shine engineering & trading,55485.0
sun sing neonsigns & electric co pte ltd,107590.0
sun singapore systems pte. ltd.,698774.44
sun-city travel & tours pte ltd,346395.0
sun-gee travel pte ltd,3993110.0
suncity contracts pte ltd,31452000.0
sunhuan construction pte ltd,138000000.0
sunland raj construction pte. ltd.,23000.0
sunnyville nursing home (1996) pte ltd,8970933.2
sunray woodcraft construction pte ltd,291926921.0
sunseap leasing pte. ltd.,0.71
sunstrong international pte. ltd.,120000.0
suntec singapore int'l convention & exhibition centre,3575109.84
sunyau expo pte ltd,151255.0
super d distribution pte. ltd.,832.0
superandco pte. ltd.,312850.0
superinternet (s) pte ltd,73800.0
superinternet access pte ltd,313850.0
superjet engineering pte ltd,267754.0
supermama store pte. ltd.,314920.0
supersonic air conditioning & electrical engineering pte ltd,2802393.1
supersonic maintenance services pte. ltd.,76374394.42
supratechnic pte ltd,709049.48
supreme refrigeration service pte. ltd.,818373.0
surbana jurong consultants pte. ltd.,128344401.5
surbana jurong infrastructure pte. ltd.,4430057.0
surbana site supervisors pte ltd,119500.0
surbana technologies pte ltd,3257962.5
sustainable living lab pte. ltd.,75543.0
sv bros pte. ltd.,683045.0
svs valves pte. ltd.,1187500.0
swan-li (singapore) pte ltd,6262020.0
swee bee contractor pte ltd,17647513.42
swee builders pte ltd,48264600.0
swee lee holdings pte ltd,291094.0
sweets corporate uniforms,79284.0
swisslog pte. ltd.,11386422.0
swisslog singapore pte. ltd.,2529015.0
swisswerkz (s) pte. ltd.,1089764.0
sydha movers pte. ltd.,509395.0
symbolite asia pte. ltd.,54305.0
synchron electrical services pte ltd,1520000.0
synergy alliances,139595.0
synergy avl pte. ltd.,1118967.37
synergy fmi pte. ltd.,12144838.3
synopsys international limited,362100.0
syseng (s) pte ltd,5692888.0
syskey technology pte. ltd.,598400.0
sysmex asia pacific pte. ltd.,386804.0
system pest control services pte ltd,654597.2
systmz pte. ltd.,3007240.0
systra mva singapore pte. ltd.,5778355.0
t h chuah & partners llp,94100.0
t&t progress enterprise,68813.35
t-systems singapore pte. ltd.,1287889.0
t.e.m. technilift,93052.94
t.g engineering pte. ltd,241227.0
t.j.chiam surveyors pte. ltd.,0.0
t.k.h deco pte. ltd.,67870.0
t.k.h lighting & electrical trading pte. ltd.,399200.0
t.y. lin international pte. ltd. / dp architects pte ltd,5991909.1
t.y.lin international pte. ltd.,4934000.0
t.y.lin international pte. ltd. / dp architects pte ltd / hassell architecture (singapore) pte. ltd.,10865396.49
ta.le design pte. ltd.,131000.0
tabula rasa,187550.0
tac contracts pte. ltd.,316000.0
tactic engineering pte ltd,7470000.0
tactic public relations,1509181.0
tag team inc. pte. ltd.,108000.0
tai hee engineering trading pte. ltd.,127250.0
tai loo industrial works (pte.) ltd.,397829.4
tai yong construction pte. ltd.,74695270.0
taiger spain s.l.,1435259.9000000001
taiko marketing (s) pte ltd,19633993.0
tailong investment private limited,157056.0
taishan sports engineering pte. ltd.,1074054.4
"taiyo chikuro industries co, ltd. (singapore branch)",17288000.0
takasago singapore pte. ltd.,15032501.0
taknet systems pte ltd,536500.0
talent plus pte. ltd.,462904.96
talentvis singapore pte. ltd.,20459.0
tan + tsakonas architects,712000.0
tan chong motor sales pte ltd,736430.0
tan phaye phaye,90540.0
